ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Soph_Aj_1249	γ'	γε	5	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:182.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1250	ἐπ'	ἐπί	6	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:182.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1251	ἀριστερά	ἀριστερός	7	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:182.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_1252	,	,	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:182.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_1253	παῖ	παῖς	9	n-s---mv-	noun	-	singular	-	-	-	masculine	vocative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:183.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1254	Τελαμῶνος	Τελαμών	10	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:183.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1255	,	,	11	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:183.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1256	ἔβας	βαίνω	12	v2saia---	verb	2nd	singular	aorist	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:183.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1257	τόσσον	τόσος	13	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:185.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1258	,	,	14	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:185.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1259	ἐν	ἐν	15	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:185.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1260	ποίμναις	ποίμνη	16	n-p---fd-	noun	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:185.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1261	πίτνων	πίπτω	17	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:185.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1262	·	·	18	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:185.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1263	ἥκοι	ἥκω	1	v3spoa---	verb	3rd	singular	present	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1264	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1265	ἂν	ἄν	3	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1266	θεία	θεῖος	4	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1267	νόσος	νόσος	5	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1268	·	·	6	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1269	ἀλλ'	ἀλλά	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_1270	ἀπερύκοι	ἀπερύκω	2	v3spoa---	verb	3rd	singular	present	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:186.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_1271	καὶ	καί	3	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1272	Ζεὺς	Ζεύς	4	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1273	κακὰν	κακός	5	a-s---fa-	adjective	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1274	καὶ	καί	6	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1275	Φοῖβος	Φοῖβος	7	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1276	Ἀργείων	̓ἀργεῖος	8	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1277	φάτιν	φάτις	9	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_1278	.	.	10	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:187.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_1279	εἰ	εἰ	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:188.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1280	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:188.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1281	ὑποβαλλόμενοι	ὑποβάλλω	3	v-pppemn-	verb	-	plural	present	participle	mediopassive	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:188.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1282	κλέπτουσι	κλέπτω	4	v3ppia---	verb	3rd	plural	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:189.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1283	μύθους	μῦθος	5	n-p---ma-	noun	-	plural	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:189.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1284	οἱ	ὁ	6	l-p---mn-	article	-	plural	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:189.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1285	μεγάλοι	μέγας	7	a-p---mn-	adjective	-	plural	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:189.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1286	βασιλῆς	βασιλεύς	8	n-p---mn-	noun	-	plural	-	-	-	masculine	nominative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:189.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1287	ἢ	ἤ	9	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:190.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1288	τᾶς	ὁ	10	l-s---fg-	article	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:190.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1289	ἀσώτου	ἄσωτος	11	a-s---fg-	adjective	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:190.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1290	Σισυφιδᾶν	Σισυφίδης	12	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:190.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1291	γενεᾶς	γενεά	13	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:190.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1292	,	,	14	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:190.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1293	μὴ	μή	15	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1294	μή	μή	16	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1295	,	,	17	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1296	ἄναξ	ἄναξ	18	n-s---mv-	noun	-	singular	-	-	-	masculine	vocative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1297	,	,	19	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1298	ἔθ'	ἔτι	20	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1299	ὧδ'	ὧδε	21	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_1300	ἐφάλοις	ἔφαλος	22	a-p---fd-	adjective	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_1301	κλισίαις	κλισία	23	n-p---fd-	noun	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:191.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_1302	ὄμμ'	ὄμμα	24	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:192.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1303	ἔχων	ἔχω	25	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:192.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1304	κακὰν	κακός	26	a-s---fa-	adjective	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:192.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1305	φάτιν	φάτις	27	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:192.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1306	ἄρῃ	αἴρω	28	v2sasm---	verb	2nd	singular	aorist	subjunctive	middle	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:192.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1307	.	.	29	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:192.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1308	ἀλλ'	ἀλλά	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1309	ἄνα	ἀνά	2	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1310	ἐξ	ἐκ	3	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1311	ἑδράνων	ἕδρανον	4	n-p---ng-	noun	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1312	,	,	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1313	ὅπου	ὅπου	6	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_1314	μακραίωνι	μακραίων	7	a-s---fd-	adjective	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:193.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_1315	στηρίζει	στηρίζω	8	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:194.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1316	ποτὲ	ποτέ	9	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:194.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1317	τᾷδ'	ὅδε	10	p-s---fd-	pron	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:194.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1318	ἀγωνίῳ	ἀγώνιος	11	a-s---fd-	adjective	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:194.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1319	σχολᾷ	σχολή	12	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:194.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1320	ἄταν	ἄτη	13	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:195.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1321	οὐρανίαν	οὐράνιος	14	a-s---fa-	adjective	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:195.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1322	φλέγων	φλέγω	15	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:195.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1323	.	.	16	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:195.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1324	ἐχθρῶν	ἐχθρός	1	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:196.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1325	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:196.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1326	ὕβρις	ὕβρις	3	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:196.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1327	ὧδ'	ὧδε	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:196.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1328	ἀτάρβητα	ἀτάρβητος	5	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:196.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1329	ὁρμᾶται	ὁρμάω	6	v3spse---	verb	3rd	singular	present	subjunctive	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:197.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1330	ἐν	ἐν	7	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:197.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1331	εὐανέμοις	εὐήνεμος	8	a-p---fd-	adjective	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:197.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1332	βάσσαις	βῆσσα	9	n-p---fd-	noun	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:197.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1333	,	,	10	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:197.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1334	πάντων	πᾶς	11	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:198.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1335	καγχαζόντων	καγχάζω	12	v-pppamg-	verb	-	plural	present	participle	active	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:198.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1336	γλώσσαις	γλῶσσα	13	n-p---fd-	noun	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:199.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1337	βαρυάλγητα	βαρυάλγητος	14	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:199.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1338	·	·	15	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:199.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1339	ἐμοὶ	ἐγώ	1	p-s---md-	pron	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:200.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1340	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:200.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1341	ἄχος	ἄχος	3	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:200.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1342	ἕστακεν	ἵστημι	4	v3plia---	verb	3rd	plural	pluperfect	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:200.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1343	.	.	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:200.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1344	ναὸς	ναῦς	1	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:201.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1345	ἀρωγοὶ	ἀρωγός	2	a-p---mv-	adjective	-	plural	-	-	-	masculine	vocative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:201.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1346	τῆς	ὁ	3	l-s---fg-	article	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:201.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1347	Αἴαντος	Αἴας	4	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:201.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1348	,	,	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:201.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1349	γενεᾶς	γενεά	6	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:202.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1350	χθονίων	χθόνιος	7	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:202.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1351	ἀπ'	ἀπό	8	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:202.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1352	Ἐρεχθειδῶν	Ἐρεχθεῖδαι	9	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:202.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1353	,	,	10	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:202.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1354	ἔχομεν	ἔχω	11	v1ppia---	verb	1st	plural	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:203.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1355	στοναχὰς	στοναχή	12	n-p---fa-	noun	-	plural	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:203.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1356	οἱ	ὁ	13	l-p---mn-	article	-	plural	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:203.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1357	κηδόμενοι	κήδω	14	v-pppemn-	verb	-	plural	present	participle	mediopassive	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:203.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1358	τοῦ	ὁ	15	l-s---mg-	article	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:204.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1359	Τελαμῶνος	Τελαμών	16	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:204.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1360	τηλόθεν	τηλόθεν	17	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:204.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1361	οἴκου	οἶκος	18	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:204.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1362	.	.	19	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:204.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_1363	νῦν	νῦν	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:205.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_1364	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:205.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_1365	ὁ	ὁ	3	l-s---mn-	article	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:205.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_1366	δεινὸς	δεινός	4	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:205.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_1367	μέγας	μέγας	5	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:205.5
