ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2899	πολλὴ	πολύς	10	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:550.10
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2900	χάρις	χάρις	11	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:550.11
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2901	.	.	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:550.12
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2902	εὖ	εὖ	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2903	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2904	πέπρακται	πράσσω	3	v3srie---	verb	3rd	singular	perfect	indicative	mediopassive	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2905	.	.	4	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2906	ταῦτα	οὗτος	1	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2907	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2908	ἐν	ἐν	3	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2909	πολλῷ	πολύς	4	a-s---md-	adjective	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2910	χρόνῳ	χρόνος	5	n-s---md-	noun	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:551.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2911	τὰ	ὁ	6	p-p---na-	pron	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2912	μέν	μέν	7	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2913	τις	τις	8	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2914	ἂν	ἄν	9	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2915	λέξειεν	λέγω	10	v3saoa---	verb	3rd	singular	aorist	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2916	εὐπετῶς	εὐπετής	11	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2917	ἔχειν	ἔχω	12	v--pna---	verb	-	-	present	infinitive	active	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2918	,	,	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:552.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2919	τὰ	ὁ	14	p-p---na-	pron	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2920	δ'	δέ	15	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2921	αὖτε	αὖτε	16	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2922	κἀπίμομφα	ἐπίμομφος	17	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2923	.	.	18	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2924	τίς	τίς	1	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2925	δὲ	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2926	πλὴν	πλήν	3	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2927	θεῶν	θεός	4	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:553.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2928	ἅπαντ'	ἅπας	5	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2929	ἀπήμων	ἀπήμων	6	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2930	τὸν	ὁ	7	l-s---ma-	article	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2931	δι'	διά	8	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2932	αἰῶνος	αἰών	9	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2933	χρόνον	χρόνος	10	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2934	;	;	11	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:554.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2935	μόχθους	μόχθος	1	n-p---ma-	noun	-	plural	-	-	-	masculine	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2936	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2937	εἰ	εἰ	3	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2938	λέγοιμι	λέγω	4	v1spoa---	verb	1st	singular	present	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2939	καὶ	καί	5	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2940	δυσαυλίας	δυσαυλία	6	n-p---fa-	noun	-	plural	-	-	-	feminine	accusative	-	true	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2941	,	,	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:555.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2942	σπαρνὰς	σπαρνός	8	a-p---fa-	adjective	-	plural	-	-	-	feminine	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2943	παρήξεις	πάρηξις	9	n-p---fa-	noun	-	plural	-	-	-	feminine	accusative	-	true	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2944	καὶ	καί	10	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2945	κακοστρώτους	κακόστρωτος	11	a-p---fa-	adjective	-	plural	-	-	-	feminine	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2946	,	,	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2947	τί	τίς	13	p-s---na-	pron	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2948	δ'	δέ	14	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2949	οὐ	οὐ	15	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:556.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2950	στένοντες	στένω	16	v-pppamn-	verb	-	plural	present	participle	active	masculine	nominative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2951	,	,	17	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2952	?	?	18	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2953	οὐ	οὐ	19	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2954	λαχόντες	λαγχάνω	20	v-papamn-	verb	-	plural	aorist	participle	active	masculine	nominative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2955	?	?	21	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2956	ἤματος	ἦμαρ	22	n-s---ng-	noun	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2957	μέρος	μέρος	23	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2958	;	;	24	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:557.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2959	τὰ	ὁ	1	p-p---na-	pron	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2960	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2961	αὖτε	αὖτε	3	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2962	χέρσῳ	χέρσος	4	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2963	καὶ	καί	5	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2964	προσῆν	πρόσειμι	6	v3siia---	verb	3rd	singular	imperfect	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2965	πλέον	πλείων	7	a-s---nnc	adjective	-	singular	-	-	-	neuter	nominative	comp	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2966	στύγος	στύγος	8	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2967	·	·	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:558.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2968	εὐναὶ	εὐνή	1	n-p---fn-	noun	-	plural	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2969	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2970	ἦσαν	εἰμί	3	v3piia---	verb	3rd	plural	imperfect	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2971	δηΐων	δάιος	4	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2972	πρὸς	πρός	5	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2973	τείχεσιν	τεῖχος	6	n-p---nd-	noun	-	plural	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2974	·	·	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:559.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2975	ἐξ	ἐκ	1	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:560.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2976	οὐρανοῦ	οὐρανός	2	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:560.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2977	δὲ	δέ	3	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:560.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2978	κἀπὸ	ἀπό	4	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:560.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2979	γῆς	γῆ	5	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:560.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2980	λειμώνιαι	λειμώνιος	6	a-p---fn-	adjective	-	plural	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:560.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2981	δρόσοι	δρόσος	7	n-p---fn-	noun	-	plural	-	-	-	feminine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:561.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2982	κατεψάκαζον	καταψεχάζω	8	v3siia---	verb	3rd	singular	imperfect	indicative	active	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:561.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2983	,	,	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:561.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2984	ἔμπεδον	ἔμπεδος	10	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:561.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2985	σίνος	σίνος	11	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:561.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2986	ἐσθημάτων	ἔσθημα	12	n-p---ng-	noun	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:562.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2987	,	,	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:562.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2988	τιθέντες	τίθημι	14	v-pppamn-	verb	-	plural	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:562.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2989	ἔνθηρον	ἔνθηρος	15	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:562.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2990	τρίχα	τρίχα	16	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:562.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2991	.	.	17	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:562.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2992	χειμῶνα	χειμών	1	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2993	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2994	εἰ	εἰ	3	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2995	λέγοι	λέγω	4	v3spoa---	verb	3rd	singular	present	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2996	τις	τις	5	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2997	οἰωνοκτόνον	οἰωνοκτόνος	6	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2998	,	,	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:563.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_2999	οἷον	οἷος	8	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:564.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3000	παρεῖχ'	παρείκω	9	v3siia---	verb	3rd	singular	imperfect	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:564.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3001	ἄφερτον	ἄφερτος	10	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:564.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3002	Ἰδαία	̓ἰδαῖος	11	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:564.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3003	χιών	χιών	12	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:564.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3004	,	,	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:564.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3005	ἢ	ἤ	14	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3006	θάλπος	θάλπος	15	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3007	,	,	16	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3008	εὖτε	εὖτε	17	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3009	πόντος	πόντος	18	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3010	ἐν	ἐν	19	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3011	μεσημβριναῖς	μεσημβρινός	20	a-p---fd-	adjective	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:565.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3012	κοίταις	κοίτη	21	n-p---fd-	noun	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:566.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3013	ἀκύμων	ἀκύμων	22	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:566.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3014	νηνέμοις	νήνεμος	23	a-p---fd-	adjective	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:566.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3015	εὕδοι	εὕδω	24	v3spoa---	verb	3rd	singular	present	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:566.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3016	πεσών	πίπτω	25	v-sapamn-	verb	-	singular	aorist	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:566.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3017	τί	τίς	26	p-s---na-	pron	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:567.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_3018	ταῦτα	οὗτος	27	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:567.2
